49,500,-0.58
-114,436,4.8337
-118,441,-0.24
-90,446,217.7101
-72,452,-0.2789
-39,435,25.0366
-39,439,33.6427
-39,443,33.1486
-39,447,39.4549
-39,451,79.2143
-30,456,74.2438
-51,460,48.3093
-5,465,81.0112
-13,471,75.0879
-15,482,85.4021
60,436,335.5625
60,441,324.9522
60,445,339.1086
60,449,239.7035
60,453,213.6074
60,457,249.7374
60,461,163.9926
60,466,157.0135
60,470,192.7766
18,475,144.8137
78,433,148.2234
75,449,260.8456
78,465,63.5857
-143,366,195.6471
-143,370,217.1554
-143,375,145.7314
-143,379,234.4183
-143,383,229.8477
-143,387,304.4009
-143,391,179.1612
-143,395,134.0268
-143,400,80.5266
-197,404,5.1677
-145,408,0.2795
-129,368,191.8265
-129,372,240.4963
-129,376,243.6589
-129,380,218.2464
-129,385,217.9414
-129,389,247.6007
-129,393,151.7962
-129,397,123.0066
-129,401,92.6118
-129,405,39.023
-128,410,3.8434
-118,414,4.2934
-95,419,53.9281
-89,423,141.7808
-118,428,3.9612
-66,367,296.233
-66,371,259.1837
-66,375,151.5374
-66,379,125.08
-66,383,176.5094
-66,387,161.07
-66,392,138.0923
-66,396,142.2417
-66,400,135.9558
-66,404,112.0812
-66,408,122.553
-66,412,138.0145
-66,417,128.3561
-66,421,109.8277
-66,425,102.5603
-66,429,96.3678
1,367,155.5362
1,371,158.9419
1,375,157.1788
1,379,174.3883
1,383,204.2845
1,387,207.7855
1,392,210.2629
1,396,201.5087
1,400,150.1675
1,404,95.001
1,408,89.886
1,412,93.6545
1,417,101.2847
1,421,90.8588
1,425,65.9867
1,429,79.1208
97,367,178.6188
75,372,188.7037
82,378,215.7837
87,384,225.9011
94,392,17.9538
79,401,367.2846
85,410,336.8627
75,420,102.9057
-226,302,80.7922
-216,310,51.5315
-233,318,3.7835
-217,328,35.8946
-213,344,5.2206
-202,362,129.2648
-147,303,149.4722
-147,307,244.2824
-147,311,319.3936
-147,315,385.2738
-147,319,594.811
-147,323,413.2626
-147,328,280.8157
-147,332,303.3937
-147,336,174.3369
-147,340,149.6276
-147,344,254.8605
-147,348,138.4468
-147,353,113.0506
-147,357,110.802
-147,361,106.1362
-147,365,198.9175
-81,303,236.1336
-81,307,117.1678
-81,311,78.6141
-81,315,81.2207
-81,319,100.7053
-81,323,83.794
-81,328,154.239
-81,332,349.0714
-81,336,392.158
-81,340,435.5361
-81,344,410.3997
-81,348,384.3855
-81,353,214.0524
-81,357,367.8215
-81,361,339.6735
-81,365,284.7983
-56,303,121.4693
-56,307,81.7512
-47,311,46.1802
-25,315,37.4315
-19,320,35.7085
-34,324,98.1933
-33,328,67.688
-33,332,58.9602
-33,337,45.2608
-33,341,44.1979
-33,345,33.2178
-33,349,49.8568
-33,353,51.5765
-33,357,58.1231
-33,362,52.8346
-33,366,64.0748
33,303,46.5662
33,307,44.0515
33,312,41.9573
33,316,33.4149
33,320,37.5263
33,324,39.1255
33,328,42.5118
33,332,45.8511
33,337,42.6899
33,341,48.5653
33,345,52.4823
33,349,81.6006
33,353,94.2368
33,357,125.1326
33,362,105.1961
33,366,96.8269
100,303,96.4938
100,307,80.1499
100,312,101.0781
100,316,122.5425
100,320,211.3146
100,324,316.2177
109,328,286.8581
109,332,373.9155
109,337,414.6818
109,341,345.8761
109,345,317.8078
109,349,309.3358
94,353,271.0335
80,358,220.5799
83,363,206.6482
147,304,97.1158
140,314,175.021
156,324,72.9887
145,339,66.4971
-284,249,284.8559
-271,259,189.5691
-277,266,79.3765
-312,272,277.1832
-298,278,285.4463
-274,285,142.8878
-245,236,198.1707
-245,240,229.2527
-245,244,158.9086
-245,248,226.4077
-245,253,295.7173
-245,257,276.9061
-245,261,117.3984
-245,265,128.5765
-245,269,133.9957
-245,273,86.8854
-245,278,55.7841
-245,282,57.5649
-245,286,95.8758
-235,290,108.1118
-233,295,124.6189
-194,234,93.3464
-194,238,117.2881
-194,242,105.2778
-194,247,75.0522
-194,251,65.6721
-194,255,67.3178
-194,259,81.2522
-194,263,109.6637
-194,267,77.2899
-194,272,68.8113
-194,276,45.5894
-194,280,58.9544
-194,284,92.7337
-194,288,43.2553
-194,292,86.6766
-194,297,101.1977
-128,234,136.5007
-128,238,121.9436
-128,242,184.2734
-128,247,165.7688
-128,251,176.2033
-128,255,192.3184
-128,259,207.2741
-128,263,184.2154
-128,267,155.2502
-128,272,185.4812
-128,276,225.0799
-128,280,142.1115
-128,284,160.0227
-126,288,243.965
-97,292,196.637
-97,297,203.825
-40,235,84.1875
-35,241,67.3745
-32,246,53.3122
-60,251,62.5927
-60,256,66.8392
-11,261,19.4307
-54,266,47.05
-63,272,75.6812
-35,277,94.2471
-22,282,49.6816
-19,288,19.2956
-36,293,73.0047
-62,298,489.0742
47,238,41.6809
63,248,102.5782
42,256,56.8427
